,match_id,chat,toxicity,toxicity_context,estimated_rank_universal,duration,game_mode_str,radiant_score,dire_score,radiant_win,start_time,region_str,lobby_type_str,account_id,player_slot,name,rating,rank_universal,party_size,hero_id,is_radiant,winner,kills_per_minute,deaths_per_minutes,assists,gold_per_minute,hero_healing_per_minute,pings,buyback_count_per_minute,buyback_before_20
0,8507446883,,,,17,1339,game_mode_all_draft,30,11,True,1760257262,STOCKHOLM,lobby_type_ranked,153090889,0,D[1]eGa,,15,1,12,True,1,0.4032860343539955,0.04480955937266617,0.31366691560866317,40.46303211351755,0.0,16,0.0,False
0,8507446883,изи мид изи гейм,0.033902358263731,0.033902358263731,17,1339,game_mode_all_draft,30,11,True,1760257262,STOCKHOLM,lobby_type_ranked,1697037529,1,Xiarhos,,,1,50,True,1,0.4032860343539955,0.17923823749066467,0.4480955937266617,39.2083644510829,183.8536221060493,1,0.0,False
0,8507446883,,,,17,1339,game_mode_all_draft,30,11,True,1760257262,STOCKHOLM,lobby_type_ranked,1709015149,2,GGØdess,,17,1,45,True,1,0.04480955937266617,0.08961911874533234,0.49290515309932786,83.92830470500374,141.15011202389843,6,0.0,False
0,8507446883,ГГ ДАЖЕ НЕ ПОТЕЮ,0.19950497150421143,0.19950497150421143,17,1339,game_mode_all_draft,30,11,True,1760257262,STOCKHOLM,lobby_type_ranked,229637541,3,ВЕНЕРОЛОГ,,17,1,27,True,1,0.17923823749066467,0.1344286781179985,0.806572068707991,27.064973861090365,0.0,3,0.0,False
0,8507446883,,,,17,1339,game_mode_all_draft,30,11,True,1760257262,STOCKHOLM,lobby_type_ranked,342038959,4,boldovan,,21,1,33,True,1,0.31366691560866317,0.04480955937266617,0.6273338312173263,173.99551904406275,138.6855862584018,1,0.0,False
0,8507446883,f[f[f[f[[f ok,0.4556846618652344,0.4556846618652344,17,1339,game_mode_all_draft,30,11,True,1760257262,STOCKHOLM,lobby_type_ranked,1604207006,5,ORNAT,,,1,101,False,0,0.08961911874533234,0.31366691560866317,0.08961911874533234,25.22778192681105,0.0,5,0.0,False
0,8507446883,,,,17,1339,game_mode_all_draft,30,11,True,1760257262,STOCKHOLM,lobby_type_ranked,1130597692,6,лОля,,,1,97,False,0,0.04480955937266617,0.268857356235997,0.17923823749066467,28.588498879761016,0.0,5,0.0,False
0,8507446883,,,,17,1339,game_mode_all_draft,30,11,True,1760257262,STOCKHOLM,lobby_type_ranked,150403255,7,ЗдоровоУблюдки,,15,1,8,False,0,0.17923823749066467,0.22404779686333084,0.08961911874533234,82.53920836445108,2.5093353248693053,1,0.0,False
0,8507446883,,,,17,1339,game_mode_all_draft,30,11,True,1760257262,STOCKHOLM,lobby_type_ranked,1019395808,8,Dildo Flow,,,1,84,False,0,0.08961911874533234,0.4032860343539955,0.04480955937266617,25.989544436146378,0.0,1,0.04480955937266617,True
0,8507446883,идите в трон . идите блять в трон  просто . тебе энигма и дазл выйграли . похуй ,0.9974778294563293,0.9974778294563293,17,1339,game_mode_all_draft,30,11,True,1760257262,STOCKHOLM,lobby_type_ranked,1834597329,9,iFence,,,1,74,False,0,0.04480955937266617,0.1344286781179985,0.17923823749066467,89.75354742345034,0.0,6,0.0,False
0,8507446457,NICE EB,0.1761593371629715,0.1761593371629715,24,1294,game_mode_turbo,41,9,True,1760257246,SINGAPORE,lobby_type_normal,97767382,0,Use Pokeball To,,24,4,40,True,1,0.5100463678516228,0.09273570324574962,0.6491499227202473,17.202472952086552,142.16383307573415,2,0.0,False
0,8507446457,,,,24,1294,game_mode_turbo,41,9,True,1760257246,SINGAPORE,lobby_type_normal,95532312,1,Hospitaller,,,4,51,True,1,0.23183925811437403,0.18547140649149924,1.1128284389489953,164.79134466769708,0.0,1,0.0,False
0,8507446457,,,,24,1294,game_mode_turbo,41,9,True,1760257246,SINGAPORE,lobby_type_normal,252759305,2,PRIORISK,,,4,63,True,1,0.6027820710973725,0.09273570324574962,0.6027820710973725,78.9644513137558,0.0,9,0.0,False
0,8507446457,,,,24,1294,game_mode_turbo,41,9,True,1760257246,SINGAPORE,lobby_type_normal,43221320,3,Da Goat,,,4,45,True,1,0.2782071097372488,0.04636785162287481,0.8809891808346213,222.28748068006183,296.84698608964453,6,0.0,False
0,8507446457,,,,24,1294,game_mode_turbo,41,9,True,1760257246,SINGAPORE,lobby_type_normal,1176504153,4,JDTan [Supp],,,1,7,True,1,0.2782071097372488,0.0,0.9273570324574961,161.68469860896445,11.591962905718702,12,0.0,False
0,8507446457,mars ragequit,0.8329831957817078,0.8329831957817078,24,1294,game_mode_turbo,41,9,True,1760257246,SINGAPORE,lobby_type_normal,176507270,5,Raspberry,,31,1,14,False,0,0.09273570324574962,0.6027820710973725,0.32457496136012365,28.887171561051005,0.0,,0.0,False
0,8507446457,,,,24,1294,game_mode_turbo,41,9,True,1760257246,SINGAPORE,lobby_type_normal,192891862,6,Perambulate,,22,4,129,False,0,0.0,0.41731066460587324,0.23183925811437403,60.788253477588874,0.0,3,0.0,False
0,8507446457,,,,24,1294,game_mode_turbo,41,9,True,1760257246,SINGAPORE,lobby_type_normal,62521542,7,Just Waiting 4 a M@te,,11,4,8,False,0,0.23183925811437403,0.41731066460587324,0.1391035548686244,26.800618238021638,264.71406491499226,5,0.0,False
0,8507446457,,,,24,1294,game_mode_turbo,41,9,True,1760257246,SINGAPORE,lobby_type_normal,16002301,8,󠀡󠀡,,34,4,39,False,0,0.04636785162287481,0.1391035548686244,0.2782071097372488,43.72488408037094,0.0,4,0.0,False
0,8507446457,,,,24,1294,game_mode_turbo,41,9,True,1760257246,SINGAPORE,lobby_type_normal,66540627,9,Spriteeeee KorKor,,25,4,123,False,0,0.0,0.32457496136012365,0.18547140649149924,83.87944358578052,0.0,1,0.0,False
0,8507446445,ez,0.18827471137046814,0.18827471137046814,22,1295,game_mode_all_draft,24,9,True,1760257236,STOCKHOLM,lobby_type_normal,1843612431,0,CR7MENTALITY,,,1,63,True,1,0.138996138996139,0.138996138996139,0.32432432432432434,19.227799227799228,0.0,9,0.0,False
0,8507446445,,,,22,1295,game_mode_all_draft,24,9,True,1760257236,STOCKHOLM,lobby_type_normal,1350873742,1,土田選手,,,1,30,True,1,0.138996138996139,0.09266409266409266,0.18532818532818532,25.436293436293436,0.0,3,0.0,False
0,8507446445,,,,22,1295,game_mode_all_draft,24,9,True,1760257236,STOCKHOLM,lobby_type_normal,86801093,2,<blank>,,13,1,93,True,1,0.04633204633204633,0.18532818532818532,0.138996138996139,41.745173745173744,0.0,,0.0,False
0,8507446445,,,,22,1295,game_mode_all_draft,24,9,True,1760257236,STOCKHOLM,lobby_type_normal,1128473144,3,Xxs,,27,2,53,True,1,0.5096525096525096,0.0,0.37065637065637064,19.876447876447877,40.72586872586873,11,0.0,False
0,8507446445,,,,22,1295,game_mode_all_draft,24,9,True,1760257236,STOCKHOLM,lobby_type_normal,1041250409,4,Қазақстанос,,37,2,104,True,1,0.277992277992278,0.04633204633204633,0.32432432432432434,61.06563706563706,0.0,3,0.0,False
0,8507446445,,,,22,1295,game_mode_all_draft,24,9,True,1760257236,STOCKHOLM,lobby_type_normal,1101542463,5,Чемпиону медаль не нужна,,,2,123,False,0,0.09266409266409266,0.18532818532818532,0.23166023166023167,0.04633204633204633,5.7915057915057915,4,0.0,False
0,8507446445,,,,22,1295,game_mode_all_draft,24,9,True,1760257236,STOCKHOLM,lobby_type_normal,1032504277,6,Проказница Артём,,,2,69,False,0,0.23166023166023167,0.23166023166023167,0.09266409266409266,96.7876447876448,0.0,,0.0,False
0,8507446445,,,,22,1295,game_mode_all_draft,24,9,True,1760257236,STOCKHOLM,lobby_type_normal,131495610,7,Georgy,,17,1,45,False,0,0.04633204633204633,0.23166023166023167,0.138996138996139,0.04633204633204633,46.19305019305019,3,0.0,False
